5712248
4477812
6265793
1089715
2722906
6644013
6314833
4745536
4933182
3750090
6622913
945308
5230957
5985825
6388736
6234361
7069120
5325741
6766936
5673910
504002
6667999
6171647
6378537
5855446
6644370
1496729
5134144
7012515
6913142
3903458
5904265
2543873
3180902
6094341
5175182
5747660
6762309
2033432
2910442
7182157
3693212
6737194
2197980
6231176
6441147
1455976
7171294
1413278
5143087
6821727
4162591
5708863
3251174
5854996
2928384
1267656
6468121
6855970
6210566
2857359
2694961
6502197
6632524
2097137
5534235
6851292
4933871
1251647
4168553
5078061
6716759
5884720
6518381
6469762
2619848
2332201
5468603
2094771
5899917
5274737
7113759
2749045
6377987
2931872
4457987
5830897
5816704
4948398
5886416
2467307
5156106
5025126
1836303
6468854
7173113
4504036
6734188
6781457
6576896
5207339
6923962
399495
5238718
6074030
6766956
5712299
4472527
2953855
430474
5219021
5237905
6762479
5376369
6042525
6102472
7292621
6222269
5817140
2847127
1912959
5814187
6759743
2108055
3119965
4355589
4227174
6667570
5860469
6360762
5230759
2454685
6051791
3071475
4552148
4991117
5084657
2761457
5201434
4630073
5625813
6296591
5442081
5771451
2963592
3271311
1366186
5175370
5658596
5193580
5420868
2909473
6753620
2454835
2073846
1832483
6229110
6608508
4849607
3827324
5929743
5665883
6797371
2834674
4471793
5611003
5172715
5112839
3114661
7058316
4187150
6760579
2124855
4763600
6775615
6148979
6063478
2998291
6783026
6790436
6966045
5775483
2679175
6041312
2808264
5168243
2960028
510770
50862
4079873
4147540
3418784
5883024
4517338
5897950
6000592
6574780
5931773
2384566
4789423
4818758
5829927
1275129
1094150
5895939
6466935
6153922
7066576
1527200
5140005
4677750
4743372
6164641
6409970
5890016
2533329
3172333
6337073
4244788
6431001
6901776
1653884
5604094
4873091
7122732
5400414
6554252
7192111
5246885
2864603
7173429
2924702
6236698
2163959
5827162
2622888
7287373
219640
4664717
1158674
6140678
3480812
6341687
4358065
5536578
5281343
6524585
1998514
5774058
800043
1096112
6371991
5025143
6763586
4407820
243740
4386848
1538770
3897688
5378280
5943198
6523574
5893253
2960225
5921312
2211852
2293625
6681614
7166494
6343563
7117429
5485696
7182856
2505405
5908980
5931440
4511742
6038871
6650022
3610854
5288263
6608866
1162009
5801426
83334
4699353
7163008
5276160
6347585
6912444
5270902
5855712
5913402
4773598
4476578
3209167
3178690
6198154
1881988
4621579
5985347
2414282
5283365
753813
2823069
5776041
6317925
6497086
6456544
4785768
5224467
4174479
2771341
6205406
2811910
2842894
2391571
4844677
1795120
5814848
5396521
1517646
5435615
4808809
4344461
5435096
7048763
5241963
6031599
2014203
2498496
5729389
4622167
6845177
4225874
6636954
2947712
7087603
1664128
62845
3913188
5213660
1643513
4056478
6323543
