law_act_id,paragraph_id,text
2467307,2467316,"“Geografik obyektlarning nomlari to‘g‘risida”gi O‘zbekiston Respublikasi Qonunining 1. O‘zbekiston Respublikasi Vazirlar Mahkamasining taklifi qabul qilinib, Toshkent shahar Hamza tumanining nomi Yashnobod tumani deb o‘zgartirilsin. 2. Ushbu qaror O‘zbekiston Respublikasi Oliy Majlisining Senatiga yuborilsin. 3. Ushbu qaror qabul qilingan kundan e’tiboran kuchga kiradi."
