law_act_id,paragraph_id,text
945308,945310,"o‘zbekiston respublikasi fan va texnika davlat qo‘mitasining Qarori RESPUBLIKA HUDUDIDA MAHALLIY, IDORAVIY, HUDUDIY VA BOShQA AXBOROT-HISOBLASh TARMOQLARINI YaRATISh, JORIY ETISh HAMDA FOYDALANISh TARTIBI VA QOIDALARI TO‘G‘RISIDAGI [O‘zbekiston Respublikasi Adliya vazirligi tomonidan 2001-yil 21-fevralda 120-1-son bilan davlat ro‘yxatidan o‘tkazilgan] Hujjatga taklif yuborish Audioni tinglash Hujjat elementidan havola olish Rais P.K. HABIBULLAYEV Toshkent sh., 2001-yil 14-fevral, 3-son"
