law_act_id,paragraph_id,text
6231176,6231326,"Xalq deputatlari Boysun tumani Kengashi qarori Tumanning “Tog‘chi”, “To‘da”, “Tuzbozor”, “O‘rmonchi” va “O‘rta Machay” mahalla fuqarolar yig‘inlaridagi ayrim ko‘chalarning nomlarini tasdiqlash to‘g‘risida Hujjatga taklif yuborish Audioni tinglash Hujjat elementidan havola olish Kengash raisi A. JO‘RAYEV Boysun t., 2022-yil 5-oktabr, VI-54-107-8-110-K/22-son"
