law_act_id,paragraph_id,text
7113759,7113797,O‘zbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi qaror qiladi:
7113759,7113798,"1. “Xalqaro mehnat tashkilotining haq to‘lanadigan ta’tillar to‘g‘risidagi 132-sonli Konvensiyasini (Jeneva, 1970-yil 24-iyun) ratifikatsiya qilish haqida”gi QL-1219-sonli O‘zbekiston Respublikasi qonuni loyihasi “Xalqaro mehnat tashkilotining haq to‘lanadigan ta’tillar to‘g‘risidagi 132-sonli Konvensiyasini (1970-yilda qayta ko‘rib chiqilgan) (Jeneva, 1970-yil 24-iyun) ratifikatsiya qilish haqida” degan yangi nom bilan ikkinchi o‘qishda qabul qilinsin. 2. Ushbu Qaror qabul qilingan kundan e’tiboran kuchga kiradi."
