law_act_id,paragraph_id,text
5230957,5231019,O‘zbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi qaror qiladi: 1. “O‘zbekiston Respublikasining “O‘zbekiston Respublikasida xizmat ko‘rsatgan geolog” faxriy unvonini ta’sis etish to‘g‘risida”gi O‘zbekiston Respublikasi Qonuni qabul qilinsin. 2. Mazkur Qonun O‘zbekiston Respublikasi Oliy Majlisining Senatiga yuborilsin. 3. Ushbu Qaror qabul qilingan kundan e’tiboran kuchga kiradi.
