law_act_id,paragraph_id,text
2097137,2097330,"O‘zbekiston Respublikasi Prezidentining 2011-yil 23-avgustdagi 1. O‘zbekiston “O‘zkommunxizmat” agentligiga O‘zbekiston Respublikasi Adliya vazirligi tomonidan kiritilgan Jismoniy shaxslarga mulk huquqi asosida tegishli bo‘lgan bino va inshootlarni baholash, qayta baholashning 2. Jismoniy shaxslarga mulk huquqi asosida tegishli bo‘lgan bino va inshootlarni baholash, qayta baholashning"
2097137,2097333,"3. Idoraviy me’yoriy hujjatlarni davlat ro‘yxatidan o‘tkazish boshqarmasi (B. Boliyev) ushbu normativ-huquqiy hujjatni O‘zbekiston Respublikasi vazirliklari, davlat qo‘mitalari va idoralari normativ-huquqiy hujjatlarining davlat reyestridan chiqarilganligini o‘n kun muddat ichida barcha manfaatdor shaxslar e’tiboriga yetkazilishi ustidan nazoratni ta’minlasin. 4. Qonun hujjatlarini turkumlash va huquqiy axborot boshqarmasi (S. Nuriyev) ushbu buyruqni “O‘zbekiston Respublikasi qonun hujjatlari to‘plami” – “Sobraniye zakonodatelstva Respubliki Uzbekistan”da nashr etilishini ta’minlasin."
2097137,2097335,"5. O‘zbekiston “O‘zkommunxizmat” agentligi ushbu normativ-huquqiy hujjat O‘zbekiston Respublikasi vazirliklari, davlat qo‘mitalari va idoralari normativ-huquqiy hujjatlarining davlat reyestridan chiqarilganligini o‘n kun muddat ichida barcha manfaatdor shaxslar e’tiboriga yetkazishi lozimligi ma’lumot uchun qabul qilinsin. 6. Mazkur buyruq davlat ro‘yxatidan o‘tkazilgan kundan boshlab o‘n kun o‘tgandan keyin kuchga kiradi. 7. Mazkur buyruqning ijrosini nazorat qilish vazirning birinchi o‘rinbosari E. Kanyazov zimmasiga yuklansin."
