law_act_id,paragraph_id,text
2332201,2332827,Yadro poligonlarida va boshqa radiatsiya-yadro obyektlarida harbiy xizmatni o‘tagan pensiya yoshidagi shaxslarni ijtimoiy himoya qilishni yanada takomillashtirishni ta’minlash maqsadida Vazirlar Mahkamasi qaror qiladi: 1. Vazirlar Mahkamasining 2002-yil 31-maydagi 188-son 2. Mazkur qarorning bajarilishini nazorat qilish O‘zbekiston Respublikasi Bosh vazirining birinchi o‘rinbosari R.S. Azimov zimmasiga yuklansin.
