law_act_id,paragraph_id,text
1413278,1413302,"O‘zbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi qaror qiladi: 1. O‘zbekiston Respublikasi Oliy Majlisi Qonunchilik palatasi Kengashining va O‘zbekiston Respublikasi Oliy Majlisi Senati Kengashining: 2008-yil 3-iyuldagi “Nodavlat notijorat tashkilotlarini, fuqarolik jamiyatining boshqa institutlarini qo‘llab-quvvatlashni kuchaytirish chora-tadbirlari to‘g‘risida”gi"
1413278,1413305,2008-yil 10-iyuldagi “O‘zbekiston Respublikasi Oliy Majlisi huzuridagi Nodavlat notijorat tashkilotlarini va fuqarolik jamiyatining boshqa institutlarini qo‘llab-quvvatlash jamoat fondining vazifalarini amalga oshirish uchun zarur normativ-huquqiy hujjatlarni hamda O‘zbekiston Respublikasi Oliy Majlisi huzuridagi Nodavlat notijorat tashkilotlarini va fuqarolik jamiyatining boshqa institutlarini qo‘llab-quvvatlash jamoat fondi mablag‘larini boshqarish bo‘yicha Parlament komissiyasining tarkibini tasdiqlash to‘g‘risida”gi 2. Ushbu Qaror qabul qilingan kundan e’tiboran kuchga kiradi.
